"Filename","Extension","Localisation.in.Sciex.OS.project","Rack","Plate.position","Comment","sample_id","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","name_proposition","ipen","date","geometry.type","geometry.coordinates"
"20261903_Mazz_Sample_drog_000167_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000167_01",2,"A11","plate 4","drog_000167",NA,NA,NA,"2026-07-21T12:11:38.185Z","053e0368-4ed8-4569-a070-81a22ad13957",74331,"2026-01-29T15:12:37.870Z",NA,"Emmanuel Defossez","Stems",0,1,"",1,"DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000167_01.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000167_02.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000167_03.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000167_04.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000167_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arctostaphylos uva-ursi",NA,20260123090952,"",""
"20261903_Mazz_Sample_drog_000350_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000350_01",2,"A12","plate 4","drog_000350",NA,NA,NA,"2026-07-21T12:50:41.360Z","053e0368-4ed8-4569-a070-81a22ad13957",74827,"2026-01-29T15:12:58.677Z",NA,"Emmanuel Defossez","Leaf",1,1,"Artemisia_absinthium_L",0,"DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000350_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000350_03.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000350_04.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000350_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260127083951,"",""
"20261903_Mazz_Sample_drog_000231_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000231_01",2,"B1","plate 4","drog_000231",NA,NA,NA,"2026-07-21T12:50:37.761Z","053e0368-4ed8-4569-a070-81a22ad13957",74355,"2026-01-29T15:12:39.086Z",NA,"Emmanuel Defossez","Root",0,1,"Valeriana_officinalis_L",0,"DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000231_01.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000231_02.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000231_03.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000231_04.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000231_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260123110655,"",""
"20261903_Mazz_Sample_drog_000367_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000367_01",2,"B2","plate 4","drog_000367",NA,NA,NA,"2026-07-21T12:11:46.584Z","053e0368-4ed8-4569-a070-81a22ad13957",74854,"2026-01-29T15:12:59.787Z",NA,"Emmanuel Defossez","Leaf",1,1,"",1,"DCIM/droguier_jbn/Malva sylvestris_drog_000367_01.jpg","DCIM/droguier_jbn/Malva sylvestris_drog_000474_02.jpg","DCIM/droguier_jbn/Malva sylvestris_drog_000367_03.jpg","DCIM/droguier_jbn/Malva sylvestris_drog_000367_04.jpg","DCIM/droguier_jbn/Malva sylvestris_drog_000367_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Malva sylvestris",NA,20260127095801,"",""
"20261903_Mazz_Sample_drog_000177_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000177_01",2,"B3","plate 4","drog_000177",NA,NA,NA,"2026-07-21T12:11:44.780Z","053e0368-4ed8-4569-a070-81a22ad13957",74689,"2026-01-29T15:12:51.673Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Digitalis purpurea _drog_000177_01.jpg","DCIM/droguier_jbn/Digitalis purpurea _drog_000177_02.jpg","DCIM/droguier_jbn/Digitalis purpurea _drog_000177_03.jpg","DCIM/droguier_jbn/Digitalis purpurea _drog_000177_04.jpg","DCIM/droguier_jbn/Digitalis purpurea _drog_000177_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Digitalis purpurea ",NA,20260121133304,"",""
"20261903_Mazz_Sample_drog_000390_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000390_01",2,"B4","plate 4","drog_000390",NA,NA,NA,"2026-07-21T12:11:39.434Z","053e0368-4ed8-4569-a070-81a22ad13957",74398,"2026-01-29T15:12:41.479Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000390_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000390_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000390_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000390_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126104152,"",""
"20261903_Mazz_Sample_drog_000169_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000169_01",2,"B5","plate 4","drog_000169",NA,NA,NA,"2026-07-21T12:50:37.822Z","053e0368-4ed8-4569-a070-81a22ad13957",74358,"2026-01-29T15:12:39.194Z",NA,"Emmanuel Defossez","Root",0,1,"Valeriana_officinalis_L",0,"DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000169_01.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000169_02.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000169_03.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000169_04.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000169_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260123111248,"",""
"20261903_Mazz_Sample_drog_000514_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000514_01",2,"B6","plate 4","drog_000514",NA,NA,NA,"2026-07-21T12:11:38.711Z","053e0368-4ed8-4569-a070-81a22ad13957",74361,"2026-01-29T15:12:39.319Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Mentha x piperita_drog_000514_01.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000514_03.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000514_04.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000514_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Mentha x piperita",NA,20260123112453,"",""
"20261903_Mazz_Sample_drog_000171_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000171_01",2,"B7","plate 4","drog_000171",NA,NA,NA,"2026-07-21T12:50:39.679Z","053e0368-4ed8-4569-a070-81a22ad13957",74707,"2026-01-29T15:12:53.478Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000171_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000171_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000171_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000171_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000171_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121141845,"",""
"20261903_Mazz_Sample_drog_000307_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000307_01",2,"B8","plate 4","drog_000307",NA,NA,NA,"2026-07-21T12:50:38.596Z","053e0368-4ed8-4569-a070-81a22ad13957",74450,"2026-01-29T15:12:43.224Z",NA,"Emmanuel Defossez","Root",1,0,"Gentiana_lutea_L",0,"DCIM/droguier_jbn/Gentiana_lutea_L_drog_000307_01.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000307_03.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000307_04.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000307_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126121033,"",""
"20261903_Mazz_Sample_drog_000302_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000302_01",2,"B9","plate 4","drog_000302",NA,NA,NA,"2026-07-21T12:50:40.295Z","053e0368-4ed8-4569-a070-81a22ad13957",74735,"2026-01-29T15:12:54.991Z",NA,"Emmanuel Defossez","Stems",0,1,"Frangula_alnus_MilL",0,"DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_01.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_03.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_04.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121152004,"",""
"20261903_Mazz_Sample_drog_000083_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000083_01",2,"B10","plate 4","drog_000083",NA,NA,NA,"2026-07-21T12:50:40.351Z","053e0368-4ed8-4569-a070-81a22ad13957",74737,"2026-01-29T15:12:55.058Z",NA,"Emmanuel Defossez","Stems",0,1,"Frangula_alnus_MilL",0,"DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000083_01.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000083_03.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000083_04.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000083_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121152308,"",""
"20261903_Mazz_Sample_drog_000126_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000126_01",2,"B11","plate 4","drog_000126",NA,NA,NA,"2026-07-21T12:11:38.612Z","053e0368-4ed8-4569-a070-81a22ad13957",74347,"2026-01-29T15:12:38.732Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Equisetum arvense_drog_000126_01.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000126_02.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000126_03.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000126_04.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000126_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Equisetum arvense",NA,20260123095805,"",""
"20261903_Mazz_Sample_drog_000265_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000265_01",2,"B12","plate 4","drog_000265",NA,NA,NA,"2026-07-21T12:50:39.860Z","053e0368-4ed8-4569-a070-81a22ad13957",74716,"2026-01-29T15:12:54.205Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000265_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000265_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000265_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000265_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000265_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121143851,"",""
"20261903_Mazz_Sample_drog_000519_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000519_01",2,"C1","plate 4","drog_000519",NA,NA,NA,"2026-07-21T12:50:41.399Z","053e0368-4ed8-4569-a070-81a22ad13957",74829,"2026-01-29T15:12:58.765Z",NA,"Emmanuel Defossez","Leaf",1,1,"Artemisia_absinthium_L",0,"DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000519_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000519_03.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000519_04.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000519_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260127084321,"",""
"20261903_Mazz_Sample_drog_000150_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000150_01",2,"C2","plate 4","drog_000150",NA,NA,NA,"2026-07-21T12:11:45.057Z","053e0368-4ed8-4569-a070-81a22ad13957",74701,"2026-01-29T15:12:52.696Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Arnica montana_drog_000150_01.jpg","DCIM/droguier_jbn/Arnica montana_drog_000150_02.jpg","DCIM/droguier_jbn/Arnica montana_drog_000150_03.jpg","DCIM/droguier_jbn/Arnica montana_drog_000150_04.jpg","DCIM/droguier_jbn/Arnica montana_drog_000150_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arnica montana",NA,20260121140236,"",""
"20261903_Mazz_Sample_drog_000006_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000006_01",2,"C3","plate 4","drog_000006",6.934637,6.934637,47.00018,"2026-07-21T12:11:40.593Z","053e0368-4ed8-4569-a070-81a22ad13957",74482,"2026-01-29T15:12:44.465Z",47.00018,"Emmanuel Defossez","Leaf",1,0,"Viola_tricolor_L",0,"DCIM/droguier_jbn/Viola_tricolor_L_drog_000006_01.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000006_02.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000006_03.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000006_04.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000006_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260112155528,"Point","[6.9346371928489,47.00017879900094]"
"20261903_Mazz_Sample_drog_000407_02","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000407_02",2,"C4","plate 4","drog_000407",NA,NA,NA,"2026-07-21T12:11:38.808Z","053e0368-4ed8-4569-a070-81a22ad13957",74365,"2026-01-29T15:12:39.460Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Mentha x piperita_drog_000407_01.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000407_03.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000407_04.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000407_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Mentha x piperita",NA,20260123113151,"",""
"20261903_Mazz_Sample_drog_000211_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000211_01",2,"C5","plate 4","drog_000211",NA,NA,NA,"2026-07-21T12:11:38.414Z","053e0368-4ed8-4569-a070-81a22ad13957",74339,"2026-01-29T15:12:38.321Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000211_01.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000211_02.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000211_03.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000211_04.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000211_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arctostaphylos uva-ursi",NA,20260123093442,"",""
"20261903_Mazz_Sample_drog_000431_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000431_01",2,"C6","plate 4","drog_000431",NA,NA,NA,"2026-07-21T12:50:41.320Z","053e0368-4ed8-4569-a070-81a22ad13957",74825,"2026-01-29T15:12:58.576Z",NA,"Emmanuel Defossez","Leaf",1,1,"Artemisia_absinthium_L",0,"DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000431_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000431_03.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000431_04.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000431_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260127083536,"",""
"20261903_Mazz_Sample_drog_000237_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000237_01",2,"C7","plate 4","drog_000237",NA,NA,NA,"2026-07-21T12:11:45.148Z","053e0368-4ed8-4569-a070-81a22ad13957",74751,"2026-01-29T15:12:55.604Z",NA,"Emmanuel Defossez","Stems",0,1,"",1,"DCIM/droguier_jbn/Frangula purshiana_drog_000237_01.jpg","DCIM/droguier_jbn/Frangula purshiana_drog_000237_02.jpg","DCIM/droguier_jbn/Frangula purshiana_drog_000237_03.jpg","DCIM/droguier_jbn/Frangula purshiana_drog_000237_04.jpg","DCIM/droguier_jbn/Frangula purshiana_drog_000237_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Frangula purshiana",NA,20260121155430,"",""
"20261903_Mazz_Sample_drog_000098_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000098_01",2,"C8","plate 4","drog_000098",NA,NA,NA,"2026-07-21T12:50:40.610Z","053e0368-4ed8-4569-a070-81a22ad13957",74749,"2026-01-29T15:12:55.533Z",NA,"Emmanuel Defossez","Seed",0,1,"Carum_carvi_L",0,"DCIM/droguier_jbn/Carum_carvi_L_drog_000098_01.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000098_03.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000098_04.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000098_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121155149,"",""
"20261903_Mazz_Sample_drog_000300_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000300_01",2,"C9","plate 4","drog_000300",NA,NA,NA,"2026-07-21T12:50:39.901Z","053e0368-4ed8-4569-a070-81a22ad13957",74718,"2026-01-29T15:12:54.318Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121144218,"",""
"20261903_Mazz_Sample_drog_000156_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000156_01",2,"C10","plate 4","drog_000156",NA,NA,NA,"2026-07-21T12:50:40.390Z","053e0368-4ed8-4569-a070-81a22ad13957",74739,"2026-01-29T15:12:55.154Z",NA,"Emmanuel Defossez","Stems",0,1,"Frangula_alnus_MilL",0,"DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000156_01.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000156_03.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000156_04.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000156_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121152619,"",""
"20261903_Mazz_Sample_drog_000136_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000136_01",2,"C11","plate 4","drog_000136",NA,NA,NA,"2026-07-21T12:11:38.362Z","053e0368-4ed8-4569-a070-81a22ad13957",74338,"2026-01-29T15:12:38.264Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000136_01.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000136_02.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000136_03.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000136_04.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000136_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arctostaphylos uva-ursi",NA,20260123093250,"",""
"20261903_Mazz_Sample_drog_000181_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000181_01",2,"C12","plate 4","drog_000181",NA,NA,NA,"2026-07-21T12:50:39.448Z","053e0368-4ed8-4569-a070-81a22ad13957",74680,"2026-01-29T15:12:51.372Z",NA,"Emmanuel Defossez","Root",0,1,"Potentilla_erecta_L_Raeusch_",0,"DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_01.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_02.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_03.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_04.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121131255,"",""
"20261903_Mazz_Sample_drog_000047_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000047_01",2,"D1","plate 4","drog_000047",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.475Z","053e0368-4ed8-4569-a070-81a22ad13957",74517,"2026-01-29T15:12:45.636Z",47.000084,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Cetraria islandica_drog_000047_01.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000047_02.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000047_03.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000047_04.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000047_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Cetraria islandica",NA,20260114132948,"Point","[6.934384509295905,47.000084404877065]"
"20261903_Mazz_Sample_drog_000419_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000419_01",2,"D2","plate 4","drog_000419",NA,NA,NA,"2026-07-21T12:11:39.184Z","053e0368-4ed8-4569-a070-81a22ad13957",74388,"2026-01-29T15:12:40.853Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000419_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000419_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000419_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000419_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126094641,"",""
"20261903_Mazz_Sample_drog_000151_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000151_01",2,"D3","plate 4","drog_000151",NA,NA,NA,"2026-07-21T12:50:38.924Z","053e0368-4ed8-4569-a070-81a22ad13957",74637,"2026-01-29T15:12:49.960Z",NA,"Emmanuel Defossez","Flower",0,1,"Sambucus_nigra_L",0,"DCIM/droguier_jbn/Sambucus_nigra_L_drog_000151_01.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000151_02.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000151_03.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000151_04.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000151_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121100004,"",""
"20261903_Mazz_Sample_drog_000538_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000538_01",2,"D4","plate 4","drog_000538",NA,NA,NA,"2026-07-21T12:50:40.656Z","053e0368-4ed8-4569-a070-81a22ad13957",74753,"2026-01-29T15:12:55.694Z",NA,"Emmanuel Defossez","Fruit",1,1,"Juniperus_communis_L",0,"DCIM/droguier_jbn/Juniperus_communis_L_drog_000538_01.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000538_03.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000538_04.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000538_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126141105,"",""
"20261903_Mazz_Sample_drog_000179_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000179_01",2,"D5","plate 4","drog_000179",6.905559,6.905559,46.983723,"2026-07-21T12:11:43.532Z","053e0368-4ed8-4569-a070-81a22ad13957",74601,"2026-01-29T15:12:48.731Z",46.983723,"Emmanuel Defossez","Leaf",1,1,"Melissa_officinalis_L",0,"DCIM/droguier_jbn/Melissa_officinalis_L_drog_000179_01.jpg","DCIM/droguier_jbn/Melissa_officinalis_L_drog_000179_02.jpg","DCIM/droguier_jbn/Melissa_officinalis_L_drog_000179_03.jpg","DCIM/droguier_jbn/Melissa_officinalis_L_drog_000179_04.jpg","DCIM/droguier_jbn/Melissa_officinalis_L_drog_000179_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114165104,"Point","[6.905559261015213,46.98372423544964]"
